Channel,AuthorID,Author,Date,Content,Attachments,Reactions,sentiment
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-03-30 16:36:00,"Hello 🙂 ETH Predict Round 3 finished. Now, round 4 is currently running. You have all the details here:  https://github.com/oceanprotocol/predict-eth/blob/main/challenges/main4.md",,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],721786394992705537,miamisilvio,2023-04-03 16:27:00,Beautiful design and simple message. Great work. @realdatawhale,,🙏 (1),0.8402
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],721786394992705537,miamisilvio,2023-04-14 06:00:00,Hey fam,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],721786394992705537,miamisilvio,2023-04-14 06:00:00,how are you?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],721786394992705537,miamisilvio,2023-04-14 06:00:00,Anyone here working on cool projects or interested in supporting one?,,🔥 (1),0.7845
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],721786394992705537,miamisilvio,2023-04-14 06:02:00,I'm requesting access to the Panther Supercompute Lab to try and test running multiple algorithems simulataneously on multiple data sets. Anyone doing anything like this? Exploring if there are any computation algorithems anyone is working on to computer onto geoinformation data.,,🔥 (2),0.3612
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],776809690734395433,swish24_08,2023-04-14 06:41:00,"hi @MiamiSilvio you can leave a post in the #🫂︱find-a-team  forum, it will be easier for people to find and collab",,👍 (1),0.3818
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],934935088381169674,Equanikus#1962,2023-04-15 12:12:00,"Hi Andrea, speaking of publishing, I am trying to publish a dataset and I was told that google drives' links can not be use, is that true,?",,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],804604311015129089,doteth,2023-04-15 12:26:00,"Correct, I suggest using a decentralsied storage provider. You can find some guidance here: https://docs.oceanprotocol.com/using-ocean-market/asset-hosting",,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],633734102939467817,0xquantive,2023-04-30 22:35:00,"Hi i will need to use the Arweave service to publish the PDF i prepared for the data challenge. As mentioned in the documentation, i wanted to use the Arweave faucet to get tokens to upload the file, but now have seen that the service has been terminated. https://faucet.arweave.net/

Am i missing something or is there an alternative way to get the arweave tokens?",,,-0.296
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],955744627481255976,awesomeQA#0813,2023-04-30 22:35:00,N/A,,"👍 (2),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],691915888688889877,macrodrigues,2023-05-11 17:18:00,"Hi, I have some questions regarding The Dubai Real Estate challenge. Can someone help me? Thanks in advance",,,0.7096
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-05-11 21:54:00,"Sure, feel free to post your questions here 🙂",,,0.6808
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],691915888688889877,macrodrigues,2023-05-11 21:59:00,"Hi Ana thanks 🙂 I have some doubts concerning the transactions Dataset. I assumed those are general transactions, sales, gifts, etc, of properties. Since we are looking to predict the sales, I would take into account the transactions for sales only. But for the rents, its an all new model, since we are predicting two completely different things. Is it the aim of the challenge to predict both (sales and rents) or only one target?",,,0.2023
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],915489562996912168,rayocean,2023-05-12 13:24:00,"Hi there! I thought I had answered this question yesterday, but it seems like my response is missing. Regarding the model building questions, you have the option to build two out of the four models provided, which means you can concentrate solely on sales if you prefer. As for the analytics portion, we ask you to examine both sales and rentals. Nonetheless, you are allowed to concentrate only on sales, but those who analyze both may receive a higher score.",,,0.1882
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],985478606283223041,bigimeyagazzz,2023-05-12 20:02:00,This should be pinned ser,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],691915888688889877,macrodrigues,2023-05-13 22:57:00,Thanks Ray!,,,0.4926
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],714960487372292106,FabweltToken Bug Report#7008,2023-05-31 15:31:00,Hey,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],800024001006141451,ndehouche,2023-06-01 22:52:00,"Academic publishing is dying  (good reasons explored in this video https://youtu.be/ZHOdlEhJfAg) so I am working on an on-chain peer review system. Among other issues it solves, reviewer compensation, transparency, and ensuring reviewer anonymity while still verifying their credentials with NFTs. I am thinking of building a Data Science journal backed by Ocean Market so that not only datasets and algorithms can be published but also long form writing describing the methods used, experimental results and references and aurhor would benefit from formal peer review from qualified experts. What do you folks think of this idea? What feature would you like to see in an on-chain Data Science journal?",,"🔥 (4),😮‍💨 (1)",0.8677
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-06-13 22:06:00,"Fun news @everyone ! Winners for our recent Dubai Real Estate Data Challenge are live - winners can expect prize reward soon. For details on the event and the objective, please see this brief blog post https://blog.oceanprotocol.com/awarding-winners-of-the-dubai-real-estate-challenge-77f9fc4bcd3",,"❤️ (8),🎉 (3)",0.9606
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],613215982378287143,owaisahmad870,2023-06-15 09:32:00,"I need desights invite link, any admin here ?",,,0.1531
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],955744627481255976,awesomeQA#0813,2023-06-15 09:32:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-06-19 19:25:00,GM data magicians 🪄,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],985478606283223041,bigimeyagazzz,2023-06-20 16:42:00,The ‘magicians’ got me 😂😭,,😄 (1),0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-06-22 18:59:00,"@everyone  Welcome to our next data challenge initiative! 🤝 Here, we will use data science and ML to show where our beloved livestock meals come from. 

This challenge aims to understand how travel speed and external weather conditions affect heat and humidity within transport. It's an exciting expedition that uses IoT data and ML to de-risk high-value goods such as fruits, vegetables, pharmaceuticals, and livestock during transportation events.

The data is available and live to test. Develop the best solution, and your creativity is rewarded. Interested? Check out the details: https://bit.ly/3CFm1gl",https://cdn.discordapp.com/attachments/993828971408003152/1121393900658102272/voyage_to_vetland_challenge__1__720.png?ex=65e06374&is=65cdee74&hm=78fe8f9a45620da111c639df54002e6a6be97d9ae0683a3752b0592bcdd50ad5&,,0.9761
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],737021062059130988,gray_csv,2023-06-26 15:51:00,"I'm a little confused with the naming conventions of the CSVs, are the names supposed to represent parts for the transport vehicle?",,,-0.2516
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-06-26 18:51:00,Hi 👋 which file are you referring?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],737021062059130988,gray_csv,2023-06-26 21:33:00,"All of them, they are outer, inner, left and right I want to understand why each CSV was given those names so I could better understand the data",,,0.539
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-06-26 22:15:00,"yes, The dataset combines vehicle telematics, weather station data, and sensor readings into a single table. Each row corresponds to a single timestamped event. so the different angles are IoT sensors in the transport vehicle themselves. This should help with the objective of predicting potentially dangerous temperature and humidity conditions inside transport mechanism",,,0.3182
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],737021062059130988,gray_csv,2023-06-26 22:17:00,"Oh I see, thank you for the clarification🍀",,"ocean (1),💯 (1)",0.3612
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-06-27 00:58:00,"glad to help @Gray , let me know if you have further questions:)",,,0.6908
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1123955322395050156,scholja,2023-07-03 17:30:00,"Hi, I just joined the community and I was wondering the same thing that @Gray was talking about. I looked into the files and they seem to have the same data but their id's are slightly different, so you would have for inner: 12345 as an id and for outer 12345.0 which then contain the same data. So I don't completely understand the relation between them and what new information/data joining them together would add. Please excuses me for possibly asking a dumb question, like I mentioned I am new and trying to understand the challenge a bit more 😅",,,0.296
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1104488717130924072,.greybrown,2023-07-03 17:31:00,Are you there?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1123955322395050156,scholja,2023-07-03 17:38:00,Thankyou!,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-04 02:43:00,"Hey, great question. It may be the same event tracked on different sensors - IoT devices. So, their relation / correlation is likely the same event from different areas inside the transportation vehicle.",,,0.6249
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],737021062059130988,gray_csv,2023-07-04 23:00:00,"It seems like the submission date was updated from the 5th to the 6th, is that right?",,,0.3612
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-04 23:22:00,yes 🙌🏻 ! There has been much talk about the data set and sensor in the challenge support chat @Gray So push back another day to allow thorough submissions. chat is here if you want to read https://discord.gg/CdvFWDkh,,,0.8016
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],737021062059130988,gray_csv,2023-07-04 23:26:00,"The data cleaning is quite a hassle 😂, thanks for the confirmation ✅",,💯 (1),0.4877
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],334915834856341516,baghold,2023-07-06 12:14:00,"The reason you see the inner as `12345` and outer as `12345.0` is because there are missing values in the column. I assume the dataset was processed using a library such as Pandas, because `NaN` is a float and a column of integers would automatically get casted to float.

source: <https://pandas.pydata.org/docs/user_guide/missing_data.html#integer-dtypes-and-missing-data>",https://cdn.discordapp.com/attachments/993828971408003152/1126365606954930236/image.png?ex=65e004b7&is=65cd8fb7&hm=1be38b4647987617916602e1ca173843ab3732b8bb566c654e57525068e0e83d&,"🪄 (1),👍 (1)",0.128
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],755040159749111941,samtin0x,2023-07-11 22:45:00,Hey! Does anyone know where the results for ETH predict will be published ? I haven’t found anything on GitHub,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-11 23:15:00,Yo! Results may still be in review - announcement will be once complete:),,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],755040159749111941,samtin0x,2023-07-11 23:21:00,"Nice, thanks!",,,0.7177
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],834635682810036234,0xblockboy,2023-07-19 22:26:00,When looking at the marketplace how do I know if a dataset is updated daily? Because a lot of assets say they are but their metadata history at the bottom will say last updated months ago,,,0.09
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-19 22:40:00,"hey @0xBlockBoy  🏴  can you link to the example you are looking at? If it is updated daily then it would show in metadata history, if not it might just be raw dat a",,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-07-19 22:42:00,"It's not necessarily the case. When the URL points to an endpoint that retrieves data, updates can occur even if the asset's metadata remains the same.",,🔥 (1),0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-07-19 22:47:00,"So for example, with a GraphQL published asset, you won't need to modify the asset's metadata to access updated data. When a query is sent to your server, the server can retrieve the most recent data based on the specific query and parameters without the need for metadata changes. This flexibility allows for efficient and dynamic data retrieval while keeping the asset's metadata unchanged.",,,0.8519
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],834635682810036234,0xblockboy,2023-07-19 23:12:00,https://market.oceanprotocol.com/asset/did:op:2a664c7701523166c993d6ab8fabdade3eda47d3f171568bcad5e1eed05b75d0,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],834635682810036234,0xblockboy,2023-07-20 00:40:00,"Hey I know this is already in the documentation but I can't seem to figure out the solution to get past this barrier for installing the ocean library. I am on a mac, I was able to do every part of the work around but my device doesnt seem to able to fine the python3-dev and build-essential packages when I try to brew install them. Feeling stuck, would love some hands on help if its not too much to ask, thank you!


note: This error originates from a subprocess, and is likely not a problem with pip.
  ERROR: Failed building wheel for coincurve
Failed to build coincurve
ERROR: Could not build wheels for coincurve, which is required to install pyproject.toml-based projects",,,-0.7262
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-20 00:46:00,what part are you stuck on in https://github.com/oceanprotocol/ocean.py/blob/main/READMEs/install.md ?,,,-0.25
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],834635682810036234,0xblockboy,2023-07-20 00:48:00,"Issue: Could not build wheels for coincurve

That issue, I guess I dont have docker installed and now I see that as a pre-req, would I need it yet tho to just use the package?",,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-20 00:56:00,yes - docker / docker compose,,,0.4019
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],834635682810036234,0xblockboy,2023-07-20 02:04:00,could I pm you? I dont want to cloud this channel with this issue. I am installing docker desktop right now but dont know how its supposed to help the issue. I have not used docker before so I am not sure how to  leverage it to help the install?,,,0.6716
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-20 02:04:00,Yes PM me,,,0.4019
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-07-26 20:39:00,hey gang  👋🏼  @everyone  we are going to host a twitter space to talk through progress and the current state of ocean data challenges in about 80 mins. Hope you guys can join and ask questions throughout the space! Here is a link to the space https://twitter.com/oceanprotocol/status/1684081115714449409?s=20,,"👍 (8),ocean (5),eyesShaking (4)",0.8172
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],915489562996912168,rayocean,2023-07-26 21:17:00,That's exactly right. You can always update data without having to republish or update metadata.,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1013969127418892328,francescocommunitydev,2023-07-30 19:34:00,"Yes you can claim rewards, but only through a defi server",,,0.4404
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-07-31 16:19:00,why it needs to be associated with your veOcean account?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-07-31 16:19:00,you will receive ocean if you win a prize: https://github.com/oceanprotocol/predict-eth/blob/main/challenges/challenge-df.md,,,0.7964
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-07-31 16:20:00,On the account you used to submit the prediction for. You will be able to claim the prize here: https://df.oceandao.org/rewards#activerewards,,,0.5106
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-03 20:59:00,"@everyone New Data Challenge Incoming!

This challenge is all about retention and activity in DeFi protocols. We're looking for data scientists and researchers to help us understand how users interact with a given protocol. By scraping data from a DeFi protocol, you can help us identify the best protocol practices and improve the user experience for everyone.

The challenge is open to anyone with experience in data science or research. Participants will compete for a $5,000 prize pool and their work will be showcased via Ocean Protocol.

Participate in the challenge today and help us make DeFi better for everyone! Check it out https://bit.ly/3Qpzjpk",https://cdn.discordapp.com/attachments/993828971408003152/1136644504141709434/deciphering_user_defi__2__720.png?ex=65e07faf&is=65ce0aaf&hm=268ff4561c46768be830dd058cb598c2b6ada705d5a117046a55dac73dfe0b35&,🔥 (14),0.9725
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],699330463906398318,abessalov,2023-08-10 17:18:00,"Guys, I have one suggestion about recurrent predict ETH challenge: may I ask you to add one more table to the page with leaders NMSE scores to understand how close our predictions was to the winners ones?",,👍 (5),0.5267
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],502828564303839262,_breta,2023-08-14 12:40:00,"Hi guys, in FELT Labs we recently published tutorial for fine-tuning LLMs on ocean protocol. Feel free to DM me if you are interested to learn more: https://medium.com/@breta.hajek/fine-tuning-large-language-models-with-felt-labs-full-guide-3f1c3fcc9af6",,"👍 (2),💯 (2)",0.7184
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1023969691548528700,wanderclyffex,2023-08-15 19:49:00,Amazing work,,,0.5859
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-15 21:41:00,"great read, @Bret ! want to talk through this in the OP ecosystem lounge tomorrow?",,,0.69
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],502828564303839262,_breta,2023-08-15 21:42:00,What time is the lounge?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-15 21:43:00,3pm utc // 11am est,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],502828564303839262,_breta,2023-08-15 21:54:00,Ah we can not make it tomorrow. Is it possible to join any other day?,,,0.296
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-16 03:17:00,yes! lets sync on this,,,0.4574
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],765903673054199809,dolfolima.eth,2023-08-17 00:14:00,"Hey, I have a question about the  DeFI challenge. Do I  have to present only one dataset based on description? Can I build more than one? Like one for cohort and other more appropriate for time series visualization?",,,0.5579
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],955744627481255976,awesomeQA#0813,2023-08-17 00:14:00,N/A,,"👍 (1),👎 (1)",0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],765903673054199809,dolfolima.eth,2023-08-17 00:16:00,Are you on the same page when I mentioned defi challenge? Defi challenge is the  challenge: Deciphering User Behavior in DeFi Protocols,,,0.2263
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-17 00:18:00,"Hi @Rodolfo.eth more the better.  one dataset will only give a soli'd perspective. Tackle this as you see fit, it is meant to be flexibile for participants to approach the question in the best way they see fit",,,0.9077
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-17 00:18:00,haha yeah. The QA bot is vague at times,,,0.5859
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],765903673054199809,dolfolima.eth,2023-08-17 00:25:00,"Awesome, It will be helpful. The bot was correct anyway, I just didn't trust it 100% haha. Thanks",,💯 (1),0.8778
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-17 01:35:00,totally. best of luck!,,,0.8422
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],456226577798135808,Deleted User,2023-08-17 13:54:00,"hey, I have a question about ETH predict. On my dashboard it says that there are no previous rounds but I submitted a valid entry this time with 9.89 e-6 NMSE (0x7670fa7B145E0E81a7834b754cb1CFF3A35AD971) Could you please check why it is not appearing?",,➕ (2),0.3291
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],699330463906398318,abessalov,2023-08-17 21:31:00,"Guys, I see that you've made the changes in ETH predict but I couldn't find my scores from the wallet: 0x13f68c11B74eb5fCa8b213BAE2f42fBED3d9f8b9. My locally measured NMSE is 8.78 e-6. 
Could you please double check the results?",,,0.4497
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-17 23:19:00,@Idiom | Ocean Protocol can you support clarity on the update here?,,,0.6597
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],780159213049479179,idiom_bytes,2023-08-19 22:03:00,"I know we had to update the system so we could process the hundreds of submissions but that's about it.

I'll ping the team about the NMSE scores so we can take a look at what's going on.",,👍 (4),0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],755040159749111941,samtin0x,2023-08-24 14:14:00,"The NMSEs seem off today as well (winners have 0,24 top score) FYI: @White Rider",,➕ (2),0.6633
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843831770062913568,white_rider_,2023-08-24 14:57:00,"Hm, @Norbert | Ocean @trizin let's double check 🙂",,👍 (2),0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],523535807588466694,jeugregg,2023-08-24 15:45:00,what do you mean?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],755040159749111941,samtin0x,2023-08-24 16:00:00,"The NMSE scores for all three winners are above 0,2, ie. there is too much deviation",,,0.4767
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],523535807588466694,jeugregg,2023-08-24 16:29:00,thanks. I understand now.,,,0.4404
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-24 18:28:00,"@everyone New Data Challenge has arrived!

Summer is dwindling, and we thought valuable to look forward to the fall, and instantly thought NFL Footballl. This challenge is all about player performance and predictive analytics in American Football. We're looking to test boundaries data scientists and ML technique to help us predict total points each NFL player will score this season. This data set holds historical data from last season, here you can help  identify the best indicators  to forecast performance for future play.

The challenge is open to anyone with experience in data science or research. Participants will compete for a $5,000 prize pool and their work will be showcased via Ocean Protocol.

Participate in the challenge and help us gain a data-driven competitive edge in a well known hobby. Check it 👉 https://bit.ly/3qB6FXY",https://cdn.discordapp.com/attachments/993828971408003152/1144216623939584000/nfl_data_challenge_kv__1__720.png?ex=65e05c45&is=65cde745&hm=e8ff56290710bdec9cf738b90d0cc5defce07d141d2f0dae6346acc7a98a2401&,"ocean (5),lfg (2),🔥 (6),squid (2)",0.9814
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1122602038702911518,thesamap#7822,2023-08-24 19:29:00,Hey I participated this morning on ETH Predict can someone review the scores? I got 8.5E-07,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],780159213049479179,idiom_bytes,2023-08-24 22:58:00,"@thesamap @samtin0x @Andrey @Deleted User we're working towards providing more insights into the weekly results via the website.
You can use the following curl to get all answers until then.
```
curl -X POST ""https://df-sql.oceandao.org/challenge/data"" \
-H ""Content-Type: application/json"" \
-d '{""query"": {""round"": 51}}'
```",,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1122602038702911518,thesamap#7822,2023-08-24 23:02:00,"I was already using that, what's weird is that out of 1416 entries, the top score is 0.21, maybe it's a bug calculating nmse",,➕ (1),0.0258
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],780159213049479179,idiom_bytes,2023-08-24 23:18:00,"are you referring to the missing 0's?
i.e. e-07",,,-0.296
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1122602038702911518,thesamap#7822,2023-08-24 23:20:00,"yep, even with that part trimmed, the absolute is not the same",,,0.296
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],780159213049479179,idiom_bytes,2023-08-24 23:22:00,"please see the following ticket: https://github.com/oceanprotocol/df-py/issues/696
we've scaled the nmse score so that it's not as low, and the scores displayed to users are easier to understand

```But do note it still computes the winners correctly, because scaling doesn't affect the rank-order of winners.```",,"👍 (1),🔥 (1)",0.8407
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],1122602038702911518,thesamap#7822,2023-08-24 23:35:00,that makes more sense then thanks,,👍 (1),0.4877
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],523535807588466694,jeugregg,2023-08-25 00:02:00,I can see my address 😅,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],523535807588466694,jeugregg,2023-08-25 02:18:00,Why are there many results equal to 1 ?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],765903673054199809,dolfolima.eth,2023-08-25 11:05:00,"Hii, I need to create an account on Desights to submit my data challenge . However, I'm told I need to be invited by an admin. Can someone help me?",,,0.6249
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-25 11:21:00,@Manan can you support account here?,,👍🏼 (1),0.4019
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],523535807588466694,jeugregg,2023-08-25 13:21:00,15% of unique adresses have a nmse == 1.  do you know why? (round 51),,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],493130689709867008,innopreneur,2023-08-25 16:00:00,DM for profile creation  👋,,,0.2732
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],334915834856341516,baghold,2023-08-26 01:42:00,"If I understand it correctly, submissions that have more than 1 entry get assigned a score of 1 or if incorrect number of predictions.",,,0.0772
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],843705168628285490,cesar_cripto,2023-08-26 04:48:00,"hello guys! im sumerging into Data science and as you know i think we are early in this tech into the crypto space, so i would like to know where can i find any good course/docs/programs to start my way in this, thanks!",,,0.8637
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],976488585719062608,djebril3326,2023-08-26 06:53:00,Hi guys,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],976488585719062608,djebril3326,2023-08-26 06:53:00,I want to submit my dashboard in OceanMarket How can I do that?,,,0.0772
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-26 07:30:00,Hi @Djebril where is the dashboard currently stored?,,,0.0
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],976488585719062608,djebril3326,2023-08-26 07:48:00,I solved that I watched Video on Youtube and it solved my problem,,,0.128
Ocean Protocol - ECOSYSTEM - 📊︱data-science-hub [993828971408003152],881305463831007272,nickscavuzzo33,2023-08-28 19:53:00,"Hi All @everyone 

For our recent challenge above themed for fantasy football performance, there seemed to be an issue in downloading the dataset for the given challenge.

I can assure you now that the data set can be downloaded, link: https://market.oceanprotocol.com/asset/did:op:6fd1ff2e2d59b89c610b2bf72f3f19b3fccb79864b019b63041a19b9010c9a5c?utm_source=om&utm_medium=om&utm_campaign=om

The season is soon to be underway! Please use this channel for questions you may have about the challenge. 

Cc @Christian_Casazza @Stingray",,ocean (2),0.7088
